sgan,reportdate
381268,2006
2845979,2006
350622,2006
382516,2006
11004753,2006
11128768,2006
10166536,2006
11128744,2006
21272852,2006
339135,2006
339134,2006
10078078,2006
11027503,2010
11544725,2010
11065603,2006
11029560,2006
11029603,2006
13479047,2010
13633584,2010
11349045,2010
10090678,2010
10141028,2010
323409,2010
10147744,2010
350132,2010
22456451,2010
338485,2010
355328,2010
10147518,2010
10080276,2011
11518669,2010
10166564,2010
10166546,2010
10169123,2010
10096777,2010
351122,2010
13546379,2011
351441,2011
323272,2011
11567731,2011
2786048,2011
351792,2011
10084560,2011
2778384,2010
2804915,2010
11037724,2011
10146085,2012
2786617,2012
337420,2012
13637541,2012
20873253,2012
2805099,2012
2804954,2012
350521,2012
20355391,2012
377105,2012
11204411,2012
2804917,2010
11144587,2012
344544,2012
382366,2012
11552121,2012
10024657,2012
338034,2012
21435512,2012
10096795,2012
323272,2012
350606,2012
11116246,2012
2762535,2012
2770979,2012
10102669,2012
323425,2012
2819234,2012
23651248,2012
20471351,2012
10017986,2010
10074822,2011
23651248,2011
13680275,2011
13613806,2011
11295248,2011
2817632,2011
11114036,2013
352625,2013
20444237,2013
10092597,2013
11128676,2013
338451,2013
2825860,2013
337104,2013
22068963,2013
13613834,2013
10080479,2013
11033668,2013
337916,2013
25119692,2013
10137311,2014
10020133,2013
10016579,2013
10016582,2013
334613,2013
338212,2013
2769097,2013
2761752,2013
11124376,2013
338391,2013
25119692,2013
11139311,2013
20353251,2013
379001,2013
11322075,2014
2775266,2014
356842,2014
13527523,2013
10102844,2013
10157286,2014
23651248,2014
2779585,2014
350949,2014
21500751,2014
338201,2014
10092070,2014
13639836,2014
10097382,2014
10098519,2014
2805026,2014
2819023,2014
2770675,2014
2819023,2014
10137544,2014
350502,2014
22580852,2014
11116240,2014
357397,2014
10096488,2014
22823961,2014
334561,2014
10102413,2014
2805163,2014
25409458,2014
11126446,2014
377105,2013
11081322,2014
11536295,2014
11029603,2013
337240,2013
10097907,2014
10102413,2014
11217316,2014
338175,2013
13534173,2013
2805144,2014
10077001,2015
2812189,2013
10102312,2013
13677073,2013
2786066,2013
11547023,2014
25119557,2015
10083157,2015
11139325,2015
337153,2015
25119557,2015
10082572,2015
11531946,2015
10096375,2014
10092556,2015
10101317,2015
11216068,2015
13613851,2015
2778318,2015
11349005,2013
2805024,2013
11529739,2015
11029588,2013
10096108,2013
22580852,2014
10102658,2015
10097117,2015
346125,2015
337756,2015
2782412,2014
10078342,2015
11313806,2015
337195,2015
11536204,2015
24442866,2015
10013138,2015
23294720,2015
355290,2015
21437808,2015
10152688,2015
349888,2015
10097875,2015
11124378,2013
13613826,2013
21482739,2015
11270776,2015
344503,2015
350187,2013
10091626,2014
25409458,2015
10102413,2015
21276479,2013
10013497,2015
338411,2013
11573461,2014
359079,2013
351631,2015
11532609,2013
10097867,2014
11065657,2015
10084596,2015
11029603,2015
11141185,2015
10092704,2015
10100474,2013
350957,2013
335373,2015
329907,2015
10096775,2015
21473118,2015
2846173,2015
21196073,2015
2804952,2015
2845681,2015
11546949,2015
11085354,2015
11126431,2015
334724,2015
11128697,2015
13656584,2015
11567716,2013
2827083,2014
11280270,2014
337972,2014
351371,2014
350017,2015
11033669,2013
11004151,2014
23651251,2013
2773617,2014
10079790,2015
10091963,2015
10096963,2014
11095766,2015
2825456,2015
358761,2015
2785702,2015
23476225,2014
22774258,2014
13483352,2015
2776674,2014
10102413,2015
11552121,2013
350956,2013
11116236,2013
11120320,2014
21276442,2015
335208,2015
2765918,2013
22676792,2014
11544853,2015
21707964,2010
10068037,2010
345920,2010
10096796,2011
2762214,2011
11349037,2011
327626,2011
10080276,2011
13489049,2011
349659,2011
10092917,2010
339163,2012
25344673,2010
323262,2012
335203,2012
357253,2012
11120275,2010
10081148,2007
327623,2007
2785719,2008
10100804,2008
335320,2009
2797841,2010
335320,2010
10092423,2010
345920,2010
335550,2010
2782389,2010
11544783,2010
11128709,2010
2772994,2010
23649395,2011
2786042,2011
2817599,2011
10084341,2011
351150,2010
2770497,2011
10080276,2011
2777377,2011
10102590,2011
2819036,2011
11163933,2011
13642824,2011
338514,2011
10082213,2011
10097054,2011
10031873,2012
335610,2012
327627,2012
10082568,2010
-1,2010
2845452,2011
10102735,2011
2827097,2011
10097386,2012
335560,2010
382561,2010
11529821,2011
13633946,2011
10079809,2011
2803514,2011
11128743,2011
2797569,2012
335586,2011
10092730,2011
10162006,2011
10075320,2011
13505603,2011
11139240,2011
21269857,2011
11272684,2011
2811581,2011
11093611,2010
337196,2010
340180,2011
20341271,2011
2764906,2009
11530258,2009
13495423,2009
10166534,2010
11316455,2010
351369,2010
2777354,2010
13613818,2010
13656578,2010
336418,2011
2787526,2011
13635067,2010
21438779,2011
2805432,2011
382522,2011
11193777,2011
335493,2011
350606,2012
335560,2011
334545,2010
10073954,2011
2798412,2011
11081317,2011
11029603,2011
10102818,2010
11144321,2011
2804946,2012
22360261,2012
2761995,2012
10097831,2012
350635,2012
10095488,2012
2782171,2012
11319895,2012
10076810,2012
11146895,2012
11340251,2012
11144323,2012
11282891,2012
10076409,2010
2817731,2011
2782537,2010
2819123,2011
378977,2011
350782,2011
11523834,2011
10146085,2011
350953,2011
350957,2011
350957,2011
10097463,2012
339268,2012
20474914,2012
351620,2010
338824,2011
10073854,2011
349770,2012
2804952,2012
2761884,2012
13650882,2012
351568,2012
23651248,2012
11128677,2012
2762535,2012
10102312,2012
11081301,2012
25017111,2012
10076806,2012
349766,2012
25017111,2012
10097127,2012
359091,2010
350993,2010
336769,2010
20437273,2010
2817733,2011
10067978,2011
10075182,2011
2803224,2011
379597,2011
10084522,2011
2805464,2012
2767147,2012
23651244,2012
338063,2012
338074,2012
338026,2010
339191,2005
13648955,2010
336569,2010
11105819,2010
10097831,2010
11529967,2011
323264,2011
13635011,2011
398546,2011
2837881,2011
338484,2011
350952,2011
349918,2011
350952,2011
336476,2016
11146824,2017
21428404,2017
2782632,2017
336591,2017
10084389,2016
2777377,2016
21197299,2016
2797500,2016
21248833,2016
23651248,2016
2819159,2016
2761435,2016
358307,2016
13639189,2016
2771742,2017
11332332,2016
10102365,2016
13504261,2016
21277879,2017
13654084,2016
11116140,2016
338927,2016
11536300,2016
10096795,2016
2785934,2017
10077063,2017
323262,2016
10088841,2016
23246895,2016
11278233,2017
11533625,2017
10154700,2016
11544725,2016
340260,2016
340176,2016
25285838,2016
2804954,2017
2819063,2017
10084503,2016
10086209,2016
13613816,2016
10102467,2016
350606,2016
337916,2016
338658,2016
10147530,2016
20898829,2016
13639189,2016
10092426,2016
11146900,2016
10073954,2016
335734,2016
13613824,2016
352214,2016
2770534,2016
10092296,2016
2819217,2016
10147744,2016
10102365,2016
10077473,2016
10098082,2016
350823,2016
339181,2016
21277863,2016
10092755,2016
2845681,2016
11539031,2016
10102304,2016
10092742,2016
13613806,2016
350602,2016
11529790,2016
339577,2016
335038,2016
2836636,2016
13476661,2016
351794,2016
13639189,2016
10091124,2016
10092045,2017
25430402,2017
336591,2017
2785847,2017
2817765,2017
2805478,2017
336734,2017
11539627,2017
11029555,2016
10102549,2016
350501,2017
11029562,2016
350823,2016
352517,2016
10061820,2017
2805144,2017
